State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
36,109,9991,44201,1,42.4006,-76.6538,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6157,98,Y,240,245,0,0,1,1,Certified,0,0.040646,0.010292,0.072,2021-05-18T20:00:00Z,0.07,2021-05-20T22:00:00Z,0.067,2021-05-21T15:00:00Z,0.063,2021-04-08T11:00:00Z,NA,NA,NA,NA,0.067,0.063,0.059,0.056,0.048,0.042,0.035,Connecticut Hill,"Connecticut Hill Wildlife Management Area, Newfield, NY 14867",New York,Tompkins,NA,"Ithaca, NY",2022-03-02
36,117,3001,44201,1,43.23086,-77.17136,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,5612,97,Y,238,245,0,0,0,0,Certified,0,0.039139,0.010998,0.07,2021-05-21T11:00:00Z,0.069,2021-06-05T11:00:00Z,0.067,2021-05-18T11:00:00Z,0.065,2021-06-06T10:00:00Z,NA,NA,NA,NA,0.067,0.064,0.061,0.054,0.047,0.04,0.033,WILLIAMSON,"4440 Ridge Road, WAYNE County Occupational CENTER, WILLIAMSON",New York,Wayne,NA,"Rochester, NY",2022-02-01
36,119,2004,44201,1,41.05192,-73.76366,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6190,100,Y,245,245,0,0,5,5,Certified,0,0.041245,0.011952,0.083,2021-08-26T09:00:00Z,0.078,2021-08-06T10:00:00Z,0.072,2021-07-27T10:00:00Z,0.071,2021-07-15T11:00:00Z,NA,NA,NA,NA,0.072,0.071,0.064,0.058,0.048,0.042,0.034,WHITE PLAINS,"WHITE PLAINS PUMP STATION,  240 ORCHARD STREET",New York,Westchester,White Plains,"New York-Newark-Jersey City, NY-NJ-PA",2022-02-01
42,001,0001,42602,1,39.92002,-77.30968,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2021,Parts per billion,No Events,7128,81,Y,307,365,0,1632,NA,NA,Certified,0,2.111672,1.959858,21,2021-12-29T21:00:00Z,21,2021-12-29T22:00:00Z,18,2021-12-15T09:00:00Z,18,2021-12-29T23:00:00Z,NA,NA,NA,NA,10,8,6,4,3,2,1,Arendtsville,NARSTO SITE - ARENDTSVILLE,Pennsylvania,Adams,NA,"Gettysburg, PA",2022-05-02
42,001,0001,44201,1,39.92002,-77.30968,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4754,92,Y,226,245,0,0,0,0,Certified,0,0.039823,0.009847,0.069,2021-05-20T10:00:00Z,0.065,2021-05-21T14:00:00Z,0.064,2021-06-05T09:00:00Z,0.063,2021-08-06T13:00:00Z,NA,NA,NA,NA,0.064,0.062,0.056,0.053,0.046,0.041,0.033,Arendtsville,NARSTO SITE - ARENDTSVILLE,Pennsylvania,Adams,NA,"Gettysburg, PA",2022-01-18
42,001,0001,88101,7,39.92002,-77.30968,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,347,95,Y,347,365,0,0,2,2,Certified,0,9.586744,5.469405,47,2021-07-20T00:00:00Z,36,2021-07-21T00:00:00Z,31.5,2021-07-19T00:00:00Z,28.3,2021-07-07T00:00:00Z,NA,NA,NA,NA,28.3,24.1,19.6,16.4,11.7,8.5,4.4,Arendtsville,NARSTO SITE - ARENDTSVILLE,Pennsylvania,Adams,NA,"Gettysburg, PA",2022-05-02
42,001,9991,44201,1,39.9231,-77.3078,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6145,98,Y,241,245,0,0,1,1,Requested but not yet concurred,0,0.04334,0.010128,0.072,2021-05-20T10:00:00Z,0.068,2021-05-21T14:00:00Z,0.066,2021-06-05T09:00:00Z,0.065,2021-08-06T13:00:00Z,NA,NA,NA,NA,0.066,0.064,0.06,0.057,0.05,0.044,0.037,Arendtsville,"747 Winding Rd, Biglerville, PA 17307",Pennsylvania,Adams,NA,"Gettysburg, PA",2022-03-02
42,003,0002,88101,2,40.499767,-80.071337,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,360,99,Y,360,365,0,0,1,1,Certified,0,9.771389,4.563893,38,2021-07-20T00:00:00Z,29.8,2021-07-19T00:00:00Z,23.8,2021-01-11T00:00:00Z,23.5,2021-07-21T00:00:00Z,NA,NA,NA,NA,23.5,21.2,17.9,15.8,12.1,8.9,5,Avalon,"520 Orchard Ave, Avalon, PA 15202 (Avalon)",Pennsylvania,Allegheny,Avalon,"Pittsburgh, PA",2022-01-31
42,003,0008,44201,1,40.46542,-79.960757,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6197,100,Y,364,365,0,0,0,0,Certified,0,0.037201,0.012107,0.068,2021-07-28T10:00:00Z,0.067,2021-08-24T11:00:00Z,0.066,2021-06-05T10:00:00Z,0.065,2021-05-19T11:00:00Z,NA,NA,NA,NA,0.065,0.062,0.059,0.054,0.045,0.037,0.022,Lawrenceville,"301 39th St, Pittsburgh, PA 15201 (Lawrenceville)",Pennsylvania,Allegheny,Pittsburgh,"Pittsburgh, PA",2022-01-31
42,003,0008,88101,1,40.46542,-79.960757,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,120,98,Y,120,122,0,2,0,0,Certified,0,8.7425,4.350479,23.5,2021-07-06T00:00:00Z,22.9,2021-02-21T00:00:00Z,20,2021-07-21T00:00:00Z,18.5,2021-04-07T00:00:00Z,NA,NA,NA,NA,22.9,20,17,15.1,11.6,7.7,4.3,Lawrenceville,"301 39th St, Pittsburgh, PA 15201 (Lawrenceville)",Pennsylvania,Allegheny,Pittsburgh,"Pittsburgh, PA",2022-01-31
42,003,0064,88101,1,40.323768,-79.868062,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,361,99,Y,361,365,0,4,4,4,Certified,0,11.817729,7.732167,51.5,2021-11-07T00:00:00Z,42,2021-03-10T00:00:00Z,40.3,2021-07-20T00:00:00Z,35.7,2021-07-05T00:00:00Z,NA,NA,NA,NA,35.7,30.4,27,22.8,16.1,9.5,4.1,Liberty,"2743 Washington Blvd, McKeesport, PA 15133 (Liberty)",Pennsylvania,Allegheny,Liberty,"Pittsburgh, PA",2022-01-31
42,003,0067,44201,1,40.375644,-80.169943,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6098,99,Y,243,245,0,0,0,0,Certified,0,0.045041,0.011083,0.07,2021-04-06T11:00:00Z,0.07,2021-05-18T13:00:00Z,0.07,2021-06-05T09:00:00Z,0.068,2021-05-17T13:00:00Z,NA,NA,NA,NA,0.07,0.068,0.065,0.06,0.052,0.046,0.037,South Fayette,"3640 Old Oakdale Rd, McDonald, PA 15057 (South Fayette)",Pennsylvania,Allegheny,McDonald,"Pittsburgh, PA",2022-01-31
42,003,0067,88101,1,40.375644,-80.169943,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,120,98,Y,120,122,0,2,0,0,Certified,0,7.739167,3.957745,23.2,2021-07-06T00:00:00Z,19,2021-07-21T00:00:00Z,17.8,2021-01-25T00:00:00Z,16.7,2021-08-08T00:00:00Z,NA,NA,NA,NA,19,17.8,14.6,13.7,10,6.7,3.8,South Fayette,"3640 Old Oakdale Rd, McDonald, PA 15057 (South Fayette)",Pennsylvania,Allegheny,McDonald,"Pittsburgh, PA",2022-01-31
42,003,1008,42602,1,40.617488,-79.727664,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2021,Parts per billion,No Events,8181,93,Y,343,365,0,579,NA,NA,Certified,0,5.059528,5.082859,42,2021-02-21T03:00:00Z,40,2021-11-17T20:00:00Z,39,2021-02-21T04:00:00Z,36,2021-02-21T02:00:00Z,NA,NA,NA,NA,24,21,16,12,7,3,1,Harrison,"1500 Pacific Ave, Natrona Heights, PA 15065 (Harrison)",Pennsylvania,Allegheny,Harrison Township,"Pittsburgh, PA",2022-01-31
42,003,1008,44201,1,40.617488,-79.727664,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6191,100,Y,244,245,0,0,1,1,Certified,0,0.042393,0.010949,0.072,2021-08-24T10:00:00Z,0.067,2021-05-21T10:00:00Z,0.067,2021-06-05T11:00:00Z,0.065,2021-05-19T11:00:00Z,NA,NA,NA,NA,0.067,0.065,0.061,0.058,0.049,0.043,0.034,Harrison,"1500 Pacific Ave, Natrona Heights, PA 15065 (Harrison)",Pennsylvania,Allegheny,Harrison Township,"Pittsburgh, PA",2022-01-31
42,003,1008,88101,1,40.617488,-79.727664,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,117,96,Y,117,122,0,5,0,0,Certified,0,8.230769,4.092539,23.7,2021-07-06T00:00:00Z,19.4,2021-02-21T00:00:00Z,17.6,2021-04-07T00:00:00Z,17.6,2021-08-08T00:00:00Z,NA,NA,NA,NA,19.4,17.6,16.4,14.4,10.2,7.2,3.7,Harrison,"1500 Pacific Ave, Natrona Heights, PA 15065 (Harrison)",Pennsylvania,Allegheny,Harrison Township,"Pittsburgh, PA",2022-01-31
42,003,1301,88101,1,40.402328,-79.860973,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,113,93,Y,113,122,0,9,0,0,Certified,0,10.682301,5.602315,29.2,2021-02-21T00:00:00Z,25.2,2021-03-11T00:00:00Z,24.8,2021-04-07T00:00:00Z,22.6,2021-06-06T00:00:00Z,NA,NA,NA,NA,25.2,24.8,21.6,19,13.9,9.4,4.4,North Braddock,"600 Anderson St, Braddock, PA 15104 (North Braddock)",Pennsylvania,Allegheny,North Braddock,"Pittsburgh, PA",2022-01-31
42,003,1376,42602,1,40.43743,-79.863572,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,Instrumental - Chemiluminescence Teledyne API 200 EU/501,2021,Parts per billion,No Events,8104,93,Y,356,365,0,656,NA,NA,Certified,0,9.680972,6.046194,46.5,2021-02-21T03:00:00Z,45.8,2021-02-21T01:00:00Z,44.5,2021-03-10T01:00:00Z,44.1,2021-02-21T04:00:00Z,NA,NA,NA,NA,29.5,26.8,21.9,17.8,12.4,8.2,3.5,Parkway East Near-Road,"400 Sherwood Rd, Pittsburgh, PA 15221 (Parkway East Near-Road)",Pennsylvania,Allegheny,Wilkinsburg,"Pittsburgh, PA",2022-01-31
42,003,1376,88101,1,40.43743,-79.863572,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,363,99,Y,363,365,0,0,2,2,Certified,0,10.392287,5.78725,59.1,2021-07-05T00:00:00Z,36.7,2021-07-20T00:00:00Z,26.7,2021-06-06T00:00:00Z,26.3,2021-11-08T00:00:00Z,NA,NA,NA,NA,26.3,24.4,20.7,17.4,13,9,4.8,Parkway East Near-Road,"400 Sherwood Rd, Pittsburgh, PA 15221 (Parkway East Near-Road)",Pennsylvania,Allegheny,Wilkinsburg,"Pittsburgh, PA",2022-01-31
42,003,3007,88101,1,40.294341,-79.885331,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,61,100,Y,61,61,0,0,0,0,Certified,0,9.140984,4.536826,20.7,2021-07-21T00:00:00Z,19.5,2021-02-21T00:00:00Z,18.7,2021-05-16T00:00:00Z,17.6,2021-01-16T00:00:00Z,NA,NA,NA,NA,20.7,19.5,17.6,15.1,11.8,8.4,4.2,Clairton,"501 Waddell Ave, Clairton, PA 15025 (Clairton)",Pennsylvania,Allegheny,Clairton,"Pittsburgh, PA",2022-03-30
42,005,0001,44201,1,40.814183,-79.56475,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4848,93,Y,228,245,0,0,0,0,Certified,0,0.043689,0.011213,0.07,2021-06-05T10:00:00Z,0.069,2021-05-21T10:00:00Z,0.069,2021-08-24T10:00:00Z,0.065,2021-05-20T11:00:00Z,NA,NA,NA,NA,0.069,0.065,0.063,0.06,0.052,0.044,0.035,Kittanning,GLADE DR. & NOLTE RD. KITTANNING,Pennsylvania,Armstrong,Kittanning,"Pittsburgh, PA",2022-04-13
42,005,0001,88101,7,40.814183,-79.56475,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,347,95,Y,347,365,0,0,1,1,Certified,0,9.538329,4.829486,38.2,2021-07-20T00:00:00Z,27.3,2021-02-20T00:00:00Z,26.6,2021-07-06T00:00:00Z,25,2021-07-07T00:00:00Z,NA,NA,NA,NA,25,23.1,19.2,16.3,11.7,8.4,4.5,Kittanning,GLADE DR. & NOLTE RD. KITTANNING,Pennsylvania,Armstrong,Kittanning,"Pittsburgh, PA",2022-05-02
42,007,0002,44201,1,40.56252,-80.503948,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4740,91,Y,223,245,0,0,0,0,Certified,0,0.041762,0.010233,0.067,2021-05-18T14:00:00Z,0.066,2021-08-05T18:00:00Z,0.064,2021-05-17T18:00:00Z,0.063,2021-07-28T12:00:00Z,NA,NA,NA,NA,0.064,0.062,0.059,0.056,0.049,0.042,0.034,Hookstown,ROUTE 168 & TOMLINSON ROAD,Pennsylvania,Beaver,NA,"Pittsburgh, PA",2022-01-18
42,007,0005,44201,1,40.684722,-80.359722,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4362,81,Y,199,245,0,0,1,1,Certified,0,0.042271,0.010268,0.072,2021-05-18T13:00:00Z,0.065,2021-05-19T11:00:00Z,0.065,2021-06-05T09:00:00Z,0.064,2021-05-17T12:00:00Z,NA,NA,NA,NA,0.065,0.064,0.06,0.057,0.049,0.043,0.035,Brighton Township,1015 SEBRING ROAD,Pennsylvania,Beaver,NA,"Pittsburgh, PA",2022-01-18
42,007,0014,42602,1,40.747796,-80.316442,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2021,Parts per billion,No Events,8187,93,Y,355,365,0,573,NA,NA,Certified,0,7.883596,6.707986,51,2021-02-21T23:00:00Z,46,2021-02-22T00:00:00Z,44,2021-02-21T04:00:00Z,43,2021-02-21T05:00:00Z,NA,NA,NA,NA,30,27,22,18,11,6,2,Beaver Falls,EIGHT STREET AND RIVER ALLEY,Pennsylvania,Beaver,Beaver Falls,"Pittsburgh, PA",2022-05-02
42,007,0014,44201,1,40.747796,-80.316442,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4811,91,Y,223,245,0,0,0,0,Certified,0,0.042318,0.010899,0.069,2021-07-28T10:00:00Z,0.067,2021-05-18T11:00:00Z,0.067,2021-05-19T11:00:00Z,0.066,2021-06-05T10:00:00Z,NA,NA,NA,NA,0.067,0.064,0.06,0.058,0.049,0.043,0.034,Beaver Falls,EIGHT STREET AND RIVER ALLEY,Pennsylvania,Beaver,Beaver Falls,"Pittsburgh, PA",2022-01-18
42,007,0014,88101,1,40.747796,-80.316442,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,265,73,N,265,365,0,100,0,0,Certified,0,8.366038,4.132646,23.6,2021-02-20T00:00:00Z,23.1,2021-01-11T00:00:00Z,22.7,2021-02-21T00:00:00Z,19.7,2021-03-10T00:00:00Z,NA,NA,NA,NA,22.7,17.7,15.5,13.9,10.9,7.8,3.5,Beaver Falls,EIGHT STREET AND RIVER ALLEY,Pennsylvania,Beaver,Beaver Falls,"Pittsburgh, PA",2022-05-02
42,011,0006,44201,1,40.51408,-75.789721,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4352,88,Y,215,245,0,0,1,1,Certified,0,0.039865,0.011134,0.072,2021-05-20T10:00:00Z,0.069,2021-08-06T11:00:00Z,0.068,2021-08-25T10:00:00Z,0.067,2021-05-21T11:00:00Z,NA,NA,NA,NA,0.068,0.064,0.061,0.054,0.047,0.04,0.03,Kutztown,Kutztown University Campus,Pennsylvania,Berks,NA,"Reading, PA",2022-01-18
42,011,0011,44201,1,40.38335,-75.9686,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,3963,73,N,180,245,0,0,4,4,Certified,0,0.044883,0.012442,0.08,2021-05-20T10:00:00Z,0.075,2021-05-19T10:00:00Z,0.075,2021-05-21T12:00:00Z,0.071,2021-06-05T11:00:00Z,NA,NA,NA,NA,0.075,0.071,0.067,0.062,0.054,0.045,0.034,Reading Airport,1059 Arnold Road,Pennsylvania,Berks,NA,"Reading, PA",2022-01-18
42,011,0011,88101,1,40.38335,-75.9686,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,265,73,N,265,365,0,100,1,1,Certified,0,7.841132,5.08887,36.1,2021-07-20T00:00:00Z,26.2,2021-01-14T00:00:00Z,26.1,2021-01-12T00:00:00Z,25.3,2021-07-07T00:00:00Z,NA,NA,NA,NA,26.1,24.3,18.4,14,9.3,6.8,2.6,Reading Airport,1059 Arnold Road,Pennsylvania,Berks,NA,"Reading, PA",2022-05-02
42,013,0801,44201,1,40.535278,-78.370833,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,3412,57,N,140,245,0,0,1,1,Certified,0,0.040236,0.011131,0.072,2021-08-25T10:00:00Z,0.069,2021-08-24T10:00:00Z,0.065,2021-05-21T10:00:00Z,0.061,2021-07-20T11:00:00Z,NA,NA,NA,NA,0.069,0.065,0.059,0.054,0.048,0.041,0.034,Altoona,2ND AVE & 7TH ST,Pennsylvania,Blair,Altoona,"Altoona, PA",2022-01-18
42,013,0801,88101,7,40.535278,-78.370833,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,327,90,Y,327,365,0,0,1,1,Certified,0,8.784709,4.708843,43.3,2021-07-20T00:00:00Z,26.7,2021-07-21T00:00:00Z,23.5,2021-07-06T00:00:00Z,22.2,2021-02-21T00:00:00Z,NA,NA,NA,NA,22.2,20.7,17.1,15.2,10.9,7.9,3.9,Altoona,2ND AVE & 7TH ST,Pennsylvania,Blair,Altoona,"Altoona, PA",2022-05-02
42,015,0011,42602,1,41.705226,-76.512726,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2021,Parts per billion,No Events,7994,91,Y,347,365,0,766,NA,NA,Certified,0,2.70065,3.08653,35,2021-02-04T20:00:00Z,29,2021-02-04T07:00:00Z,26,2021-02-04T06:00:00Z,26,2021-02-04T19:00:00Z,NA,NA,NA,NA,14,12,9,7,4,2,0,Towanda,"RT 4148 Main St, Monroe, PA 18832",Pennsylvania,Bradford,NA,"Sayre, PA",2022-05-02
42,015,0011,44201,1,41.705226,-76.512726,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4523,89,Y,219,245,0,0,0,0,Certified,0,0.037534,0.011283,0.065,2021-05-20T18:00:00Z,0.062,2021-05-21T10:00:00Z,0.061,2021-04-24T09:00:00Z,0.061,2021-05-19T09:00:00Z,NA,NA,NA,NA,0.061,0.061,0.057,0.052,0.045,0.04,0.031,Towanda,"RT 4148 Main St, Monroe, PA 18832",Pennsylvania,Bradford,NA,"Sayre, PA",2022-01-18
42,015,0011,88101,7,41.705226,-76.512726,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,353,97,Y,353,365,0,0,1,1,Certified,0,7.832578,4.311584,41.6,2021-07-20T00:00:00Z,29,2021-07-26T00:00:00Z,27.9,2021-07-19T00:00:00Z,20.6,2021-07-06T00:00:00Z,NA,NA,NA,NA,20.6,17.9,15.5,12.8,9.5,6.9,3.6,Towanda,"RT 4148 Main St, Monroe, PA 18832",Pennsylvania,Bradford,NA,"Sayre, PA",2022-05-02
42,017,0012,44201,1,40.107222,-74.882222,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4644,93,Y,228,245,0,0,10,10,Certified,0,0.043588,0.012985,0.083,2021-08-25T11:00:00Z,0.08,2021-08-26T10:00:00Z,0.077,2021-07-15T10:00:00Z,0.077,2021-08-13T11:00:00Z,NA,NA,NA,NA,0.077,0.074,0.07,0.061,0.051,0.042,0.032,Bristol,ROCKVIEW LANE,Pennsylvania,Bucks,Bristol,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-01-18
42,021,0011,42602,1,40.309722,-78.915,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2021,Parts per billion,No Events,7782,89,Y,336,365,0,978,NA,NA,Certified,0,5.769854,5.365629,37,2021-02-04T18:00:00Z,37,2021-02-04T19:00:00Z,36,2021-02-24T02:00:00Z,34,2021-02-24T03:00:00Z,NA,NA,NA,NA,25,23,18,13,7,4,1,Johnstown,MILLER AUTO SHOP 1 MESSENGER ST,Pennsylvania,Cambria,Johnstown,"Johnstown, PA",2022-05-02
42,021,0011,44201,1,40.309722,-78.915,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4404,83,Y,204,245,0,0,0,0,Certified,0,0.041583,0.010319,0.066,2021-07-28T10:00:00Z,0.065,2021-04-06T11:00:00Z,0.065,2021-04-08T10:00:00Z,0.064,2021-06-05T09:00:00Z,NA,NA,NA,NA,0.065,0.064,0.057,0.056,0.049,0.043,0.034,Johnstown,MILLER AUTO SHOP 1 MESSENGER ST,Pennsylvania,Cambria,Johnstown,"Johnstown, PA",2022-01-18
42,021,0011,88101,7,40.309722,-78.915,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,350,96,Y,350,365,0,0,1,1,Certified,0,10.050857,5.071024,47.3,2021-07-20T00:00:00Z,32.7,2021-07-21T00:00:00Z,27.4,2021-07-19T00:00:00Z,26.7,2021-03-09T00:00:00Z,NA,NA,NA,NA,26.7,22.4,19.6,16.4,12.5,9.1,5,Johnstown,MILLER AUTO SHOP 1 MESSENGER ST,Pennsylvania,Cambria,Johnstown,"Johnstown, PA",2022-05-02
42,027,0100,42602,1,40.811389,-77.877028,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2021,Parts per billion,No Events,6956,79,Y,297,365,0,1804,NA,NA,Certified,0,3.412306,3.677188,35,2021-02-08T23:00:00Z,34,2021-02-08T21:00:00Z,34,2021-02-08T22:00:00Z,32,2021-02-07T00:00:00Z,NA,NA,NA,NA,18,15,11,8,4,2,1,State College,PENN STATE UNIVERSITY - ARBORETUM SITE,Pennsylvania,Centre,State College,"State College, PA",2022-05-02
42,027,0100,44201,1,40.811389,-77.877028,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4744,91,Y,224,245,0,0,0,0,Certified,0,0.036491,0.008172,0.057,2021-06-05T11:00:00Z,0.053,2021-05-19T11:00:00Z,0.053,2021-05-21T10:00:00Z,0.053,2021-06-24T13:00:00Z,NA,NA,NA,NA,0.053,0.052,0.051,0.047,0.042,0.037,0.03,State College,PENN STATE UNIVERSITY - ARBORETUM SITE,Pennsylvania,Centre,State College,"State College, PA",2022-04-13
42,027,0100,88101,7,40.811389,-77.877028,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,342,94,Y,342,365,0,0,1,1,Certified,0,8.273684,4.567899,40.6,2021-07-20T00:00:00Z,28.1,2021-07-21T00:00:00Z,25,2021-07-06T00:00:00Z,24.1,2021-07-19T00:00:00Z,NA,NA,NA,NA,24.1,19.2,16.9,13.1,10.3,7.4,3.8,State College,PENN STATE UNIVERSITY - ARBORETUM SITE,Pennsylvania,Centre,State College,"State College, PA",2022-05-02
